,Date Time,Sensor,PM10,PM2_5,NO2,NO,NOx,CO,SO2,O3,Temp,Do_Am,TocDo_Gio,Luong_Mua,Huong_Gio,Pressure,Buc_Xa
19945,7/11/2019 1:00,CauGiay,70.5,37.93,34.57,4.69,41.71,598.1,2.03,0.38,27.3,74.7,0.8,0,96,1000.6,7.9
19946,7/11/2019 2:00,CauGiay,63.57,46.99,31.67,3.73,37.36,516.9,1.95,0.21,27.2,76.5,1.5,0,98,1000.3,7.4
19947,7/11/2019 3:00,CauGiay,44.46,33.36,28.96,3.06,33.64,285,1.66,0.06,26.9,78.7,1.4,0,138,1000.1,7.7
19948,7/11/2019 4:00,CauGiay,41.49,26.24,28.82,5.76,37.61,446.8,1.68,0.09,26.9,78.5,1.4,0,93,1000.1,7.6
19949,7/11/2019 5:00,CauGiay,39.47,31.68,26.93,6.75,37.25,579.7,1.98,0.11,27.2,77,0.9,0,115,1000.4,7.5
19950,7/11/2019 6:00,CauGiay,44.68,28.65,23.91,11.93,42.13,500.1,1.71,0.48,27.2,78.1,1.4,0,101,1000.8,29.5
19951,7/11/2019 7:00,CauGiay,37.35,22.46,23.3,18.38,51.38,725.9,1.74,0.4,27.8,75.5,1,0,100,1001.6,129
19952,7/11/2019 8:00,CauGiay,44.33,17.99,28.75,14.71,51.21,1503.4,2.38,3.54,29.3,68.3,1.2,0,158,1002,318.3
19953,7/11/2019 9:00,CauGiay,47.27,26.95,30.03,9.35,44.31,1212.3,2.03,7.5,30.4,62.9,1.3,0,140,1002.4,376.6
19954,7/11/2019 10:00,CauGiay,53.61,28.68,24.28,9.5,38.79,883.5,1.6,3.62,31.2,59.7,1.3,0,159,1002.2,509.2
19955,7/11/2019 11:00,CauGiay,45.54,30.63,19.56,3.68,25.17,1004.3,2.08,10.88,32.1,55.7,1.1,0,159,1001.8,598.1
19956,7/11/2019 12:00,CauGiay,54.68,34.41,17.78,2.81,22.06,997.8,2.16,18.58,32.8,53.5,1.3,0,193,1001.3,666.9
19957,7/11/2019 13:00,CauGiay,47.47,26.51,8.14,0.66,9.15,408.6,1.44,23.44,34.5,48.1,0.9,0,215,1000.8,687.2
19958,7/11/2019 14:00,CauGiay,44.13,26.25,6.19,0.59,7.11,210,1.31,20.4,34.6,47,1.2,0,217,1000.2,422.7
19959,7/11/2019 15:00,CauGiay,43.65,19.66,5.33,0.6,6.25,409.8,1.9,21.24,34.5,48.6,0.7,0,273,1000.1,427.5
19960,7/11/2019 16:00,CauGiay,38.56,30.13,8.4,0.58,9.28,448.2,1.55,20.56,33.9,52.4,1.8,0,186,999.8,301.7
19961,7/11/2019 17:00,CauGiay,35.73,28.93,8.25,0.4,8.86,335.1,1.52,20.72,33.7,52,1.1,0.02,256,999.8,153.9
19962,7/11/2019 18:00,CauGiay,50.41,21.34,16.1,0.66,17.13,1339.5,2.03,17.62,33.1,55,1.7,0,197,1000.1,52.9
19963,7/11/2019 19:00,CauGiay,49.66,24.49,16.02,0.53,16.83,1457.9,2.43,11.58,32.4,59.5,1.3,0,175,1000.5,8.1
19964,7/11/2019 20:00,CauGiay,45.96,25.84,14.97,0.48,15.7,774.2,1.66,3.52,32,59.2,1.4,0,156,1000.9,7.5
19965,7/11/2019 21:00,CauGiay,49.98,22.65,15.55,0.54,16.37,599,1.36,7.2,31.8,62.1,1.1,0,158,1001.3,7.6
19966,7/11/2019 22:00,CauGiay,56.13,31.58,23.68,0.88,25,876.1,1.9,0.22,31.5,65.1,0.2,0,156,1001.7,7.5
19967,7/11/2019 23:00,CauGiay,60.18,40.86,19.71,0.88,21.05,630.5,1.58,8.1,31.4,64.7,1.3,0,178,1001.8,7.5
19968,7/12/2019 0:00,CauGiay,62.58,32.52,15.15,0.81,16.39,372.2,1.39,2.96,31.1,63.6,1.6,0,194,1001.3,7.5
19969,7/12/2019 1:00,CauGiay,60.77,23.91,9.57,0.6,10.49,772.3,2.3,0.86,30.8,64.3,1.8,0,186,1000.6,7.9
19970,7/12/2019 2:00,CauGiay,45.5,29.52,7.39,0.55,8.23,727,2.43,3.22,30.8,63.7,1.4,0,186,1000,7.4
19971,7/12/2019 3:00,CauGiay,48.39,28.21,7.03,0.26,7.43,371.7,1.76,1.8,30.8,63.2,1.4,0,186,999.6,7.4
19972,7/12/2019 4:00,CauGiay,43.51,25.56,7.43,0.43,8.08,281,1.9,1.54,30.1,66.7,1.7,0,173,999.5,7.5
19973,7/12/2019 5:00,CauGiay,37.76,24.66,8.98,0.63,9.93,402.4,1.92,0.08,30.1,67.1,1.1,0,178,999.9,7.5
19974,7/12/2019 6:00,CauGiay,38.35,23.35,9.42,1,10.94,458.9,1.98,1.92,30.1,66,1.5,0,159,1000.1,40.9
19975,7/12/2019 7:00,CauGiay,44.91,17.61,13.03,5.11,20.84,705.7,1.82,0.42,30.6,63.6,1.4,0,181,1000.8,155
19976,7/12/2019 8:00,CauGiay,40.5,17.77,13.89,3.1,18.62,1563.1,2.4,3.16,31.2,59.6,2.1,0,186,1001.1,223.8
19977,7/12/2019 9:00,CauGiay,43.98,19.26,18.6,2.63,22.61,1725.4,2.64,15.86,32.6,54.4,1.4,0,175,1001.3,382.1
19978,7/12/2019 10:00,CauGiay,43.4,31.82,13.29,1.89,16.18,737.5,2.32,10.48,33.7,49.3,1.4,0,198,1001.1,494.7
19979,7/12/2019 11:00,CauGiay,41.5,23.06,10.77,1.45,12.99,513.1,1.79,23.46,34.6,46.3,1.7,0,194,1000.6,929.2
19980,7/12/2019 12:00,CauGiay,45.43,28.01,6.25,0.8,7.47,671.9,1.95,19.46,36,42,1.6,0,271,999.9,784.1
19981,7/12/2019 13:00,CauGiay,41.52,23.01,5.33,0.55,6.19,324.5,1.87,15.98,36.7,38.5,2.1,0,259,999.4,788.7
19982,7/12/2019 14:00,CauGiay,33.75,18.71,4.18,0.66,5.2,203.1,1.47,15.54,36.8,39.1,2.1,0,303,998.8,570.3
19983,7/12/2019 15:00,CauGiay,29.97,14.45,5.39,1.36,7.49,790.5,2.16,18.08,37.1,40,1.7,0,264,998.5,351.1
19984,7/12/2019 16:00,CauGiay,25.12,18.03,7.09,0.7,8.16,828.8,2.46,22.88,37.2,36.7,1.3,0,294,998,223.1
19985,7/12/2019 17:00,CauGiay,26.38,16.71,8,0.76,9.17,470.7,1.63,18.68,36.8,38.1,1.6,0,264,997.7,192.9
19986,7/12/2019 18:00,CauGiay,25.68,13.23,14.65,0.44,15.32,1083.3,1.9,14.26,36.6,41.3,0.8,0,238,998.3,66.7
19987,7/12/2019 19:00,CauGiay,34.32,20.8,30.73,0.86,32.05,1732.8,2.27,14,35.2,48.8,0.8,0,197,998.5,7.9
19988,7/12/2019 20:00,CauGiay,59.47,42.6,18.39,0.36,18.95,932.1,1.79,19.66,33.9,59.1,1.7,0,149,999,8
19989,7/12/2019 21:00,CauGiay,62.09,31.72,24.94,0.43,25.59,599.6,1.98,12.12,33.1,61.3,1.8,0,154,999.2,7.6
19990,7/12/2019 22:00,CauGiay,61.09,27.21,43.09,1.56,45.48,685.3,2.22,15.72,32.7,62.2,1.8,0,160,999.5,7.4
19991,7/12/2019 23:00,CauGiay,63.86,38.52,35.43,0.84,36.71,793.6,2.03,5.94,32.4,60,1.9,0,165,999.7,7.6
19992,7/13/2019 0:00,CauGiay,74.51,35.4,38.62,1.14,40.36,905.1,1.92,2.32,32,61.9,1.4,0,158,999.5,7.5
19993,7/13/2019 1:00,CauGiay,66.83,32.09,28.34,0.96,29.82,442.3,1.36,1.25,31.5,59.6,1.1,0,199,999.1,7.3
19994,7/13/2019 2:00,CauGiay,65.63,30.19,23.34,0.48,24.07,462.5,1.6,1.76,31.2,60.9,2,0,178,998.9,7.4
19995,7/13/2019 3:00,CauGiay,57.19,30.49,10.35,0.21,10.66,314.5,1.47,5.12,31.1,59.8,1.2,0,187,998.5,7.3
19996,7/13/2019 4:00,CauGiay,45.34,33.26,10.01,0.26,10.41,180.3,1.58,4.6,31.1,59.2,1.3,0,190,998.3,7.2
19997,7/13/2019 5:00,CauGiay,47.2,24.6,11.73,0.31,12.19,356.1,1.55,3.1,30.7,61.8,0.9,0,200,998.2,7.5
19998,7/13/2019 6:00,CauGiay,43.4,25.85,13.71,0.84,14.99,495.9,1.71,4.76,30.6,62.7,1.5,0,183,998.4,36.9
19999,7/13/2019 7:00,CauGiay,42.72,26.22,15.3,2.89,19.71,620.5,1.58,3.58,31.3,60,1.9,0,174,999.2,240.9
20000,7/13/2019 8:00,CauGiay,37.07,19.73,14.42,2.51,18.26,1079.1,1.47,7.06,32.9,51.8,2.2,0,207,999.7,302.3
20001,7/13/2019 9:00,CauGiay,34.58,25.94,12.47,1.91,15.39,1248.9,2.32,13.82,33.5,50.2,1.4,0,207,999.8,425.1
20002,7/13/2019 10:00,CauGiay,46.02,18.63,11.61,1.49,13.89,614.1,1.95,14.12,34.4,46.3,2.1,0,216,999.4,535.1
20003,7/13/2019 11:00,CauGiay,37.07,19.69,9.97,0.98,11.46,325.3,1.42,17.36,35,45.3,2.1,0,238,999,508.3
20004,7/13/2019 12:00,CauGiay,49.52,17.1,6.19,0.96,7.66,455.4,1.71,17.38,36.3,41.6,1.9,0,215,998.2,861.2
20005,7/13/2019 13:00,CauGiay,42.42,24.3,4.99,0.53,5.79,396,1.68,15.38,36.3,39.5,2.9,0,263,997.4,545.9
20006,7/13/2019 14:00,CauGiay,38.18,18.12,5.1,0.81,6.34,210,1.47,12.84,36.6,39.5,2,0,265,996.6,606.7
20007,7/13/2019 15:00,CauGiay,29.2,14.69,4.62,0.58,5.5,491.6,1.6,12.3,36.7,39.3,1.7,0,280,996,581
20008,7/13/2019 16:00,CauGiay,31.01,20.96,5,0.98,6.49,542.8,1.95,16.2,37.1,38.2,1.9,0,262,995.4,580.8
20009,7/13/2019 17:00,CauGiay,31.46,19.69,5.81,0.84,7.07,383,1.39,15.04,37.3,38.3,1.8,0,246,995.1,239.5
20010,7/13/2019 18:00,CauGiay,28.24,17.13,8.69,0.51,9.47,491.1,1.42,14,36.2,40.9,1.1,0,218,996,57.3
20011,7/13/2019 19:00,CauGiay,33.49,14.26,13.14,0.51,13.92,837.9,1.68,11.12,35,50.9,1.7,0,161,996.6,8.2
20012,7/13/2019 20:00,CauGiay,41.15,27.18,15.66,0.36,16.24,1010.6,1.82,7.76,34.6,52.7,1.1,0,169,997.1,7.6
20013,7/13/2019 21:00,CauGiay,49.83,33.85,16.56,0.25,16.94,657.4,1.39,5.46,33.9,57.2,1.7,0,177,997.2,7.5
20014,7/13/2019 22:00,CauGiay,52.02,43.7,15.97,0.36,16.52,951,1.5,3.04,33.4,59.1,0.7,0,151,997.6,7.4
20015,7/13/2019 23:00,CauGiay,56.37,35.51,19.25,0.68,20.28,1089.8,2.16,5.28,33.2,59.3,1.5,0,152,997.6,7.4
20016,7/14/2019 0:00,CauGiay,63.69,41.33,27.1,0.86,28.42,687.8,1.74,2.84,32.8,61.9,1.2,0,191,997.4,7.8
20017,7/14/2019 1:00,CauGiay,60.96,34.9,18.34,1.44,20.53,308.1,1.2,1.38,32.5,62.8,1.5,0,199,996.9,7.6
20018,7/14/2019 2:00,CauGiay,59.1,37.33,15.87,0.55,16.71,516.9,1.58,1.84,32.1,64.6,1.4,0,261,996.4,7.6
20019,7/14/2019 3:00,CauGiay,58.44,35.79,9.66,0.45,10.37,347.2,1.34,4.26,32.1,56.5,1.6,0,258,996.2,7.5
20020,7/14/2019 4:00,CauGiay,38.65,26.31,6.4,0.1,6.55,119.9,1.12,1.06,32,54.2,1,0,262,996.1,7.5
20021,7/14/2019 5:00,CauGiay,28.56,18.57,11.27,0.41,11.9,565.5,1.55,0.74,32,51.1,1,0,262,996.2,7.2
20022,7/14/2019 6:00,CauGiay,21.92,22.45,16.01,2.18,19.35,747.9,2.06,2.5,32,50.1,1.2,0,254,996.6,31.6
20023,7/14/2019 7:00,CauGiay,27.54,15.71,28.8,16.59,54.15,952,1.6,0.14,32.2,51.7,0.7,0,235,997,77.9
20024,7/14/2019 8:00,CauGiay,31.51,19.36,20.02,2.11,23.26,761.5,1.28,3.56,32.5,53.3,0.9,0,189,997.9,139.1
20025,7/14/2019 9:00,CauGiay,43.13,23.74,13.85,1.18,15.62,675.5,1.47,9.48,32.7,49.4,1.7,0,284,998.4,158.1
20026,7/14/2019 10:00,CauGiay,67.65,46.91,26.17,3.19,31.04,1023,1.79,13.02,31.9,66,1.8,0,32,998.4,259.1
20027,7/14/2019 11:00,CauGiay,71.79,50.26,16.67,1.81,19.44,583.9,1.2,15.2,32.2,62.8,2.2,0,355,998.5,284.8
20028,7/14/2019 12:00,CauGiay,84.54,53.96,15.76,1.94,18.7,981.9,1.28,15.28,31.7,68,2.5,0,31,998.2,336.4
20029,7/14/2019 13:00,CauGiay,,,,,,,,,,,,,,,
20030,7/14/2019 14:00,CauGiay,73.56,57.01,15.59,1.41,17.74,733,1.17,6.34,31.8,65.9,0.9,0,5,997.6,191.8
20031,7/14/2019 15:00,CauGiay,75.24,43.64,12.66,1,14.19,509.2,1.39,13.54,32.1,64,0.9,0,11,997.1,229.2
20032,7/14/2019 16:00,CauGiay,67.86,39.36,15.78,1.31,17.78,728,1.6,22.72,31.7,65.7,1.8,0,51,996.4,245.1
20033,7/14/2019 17:00,CauGiay,87,50.46,15.8,0.8,17.02,787.5,1.58,20.42,31.6,65.7,0.5,0,53,996.4,125.5
20034,7/14/2019 18:00,CauGiay,98.67,57.23,16.18,0.6,17.09,729.3,0.83,16.74,30.9,68.1,1.3,0,49,997,48.2
20035,7/14/2019 19:00,CauGiay,,,,,,,,,,,,,,,
20036,7/14/2019 20:00,CauGiay,93.33,54.13,19.84,0.61,20.78,1157.6,1.6,9.92,29.8,69,2,0,55,997.7,7.9
20037,7/14/2019 21:00,CauGiay,63.83,44.59,25.96,1.16,27.73,1302.2,1.23,3.64,29.9,68.7,0.7,0,25,998.2,7.5
20038,7/14/2019 22:00,CauGiay,56.51,36.72,30.43,1.1,32.11,1590.7,1.52,0.98,30.1,68.9,0.5,0,51,998.7,7.5
20039,7/14/2019 23:00,CauGiay,87.37,50.39,26.22,0.61,27.18,1332.5,1.79,8.98,30.7,70.5,1.7,0,141,999,7.7
20040,7/15/2019 0:00,CauGiay,115.04,87.81,26.87,0.44,27.56,1363.9,1.5,7.46,30.4,73.1,0.9,0,198,998.6,7.9
20041,7/15/2019 1:00,CauGiay,105.31,86.17,25.86,0.31,26.34,813.7,0.8,3.96,30.3,71.2,1.2,0.05,139,998,7.6
20042,7/15/2019 2:00,CauGiay,101.69,63.03,18.16,0.4,18.78,843.2,0.91,4.68,30,69.6,1.1,0,108,997.7,7.5
20043,7/15/2019 3:00,CauGiay,87.53,59,15.34,0.35,15.87,430.7,0.91,7.78,29.8,67.8,1.6,0,98,997.3,7.9
20044,7/15/2019 4:00,CauGiay,61.93,56.67,18.87,0.43,19.52,450.4,0.51,3.82,29.5,70.8,0.9,0,59,997,7.9
20045,7/15/2019 5:00,CauGiay,69.19,50.72,23.59,2.21,26.97,796.8,0.75,1.43,29.3,73.1,0.5,0,274,997.1,7.6
20046,7/15/2019 6:00,CauGiay,87.32,58.34,25.61,4.2,32.03,768.7,1.23,0.88,29,70,1,0,157,997.8,45.2
20047,7/15/2019 7:00,CauGiay,81.62,56.45,22.54,7.21,33.56,837.6,0.8,2.44,29.3,66.6,0.9,0,156,998.1,136.3
20048,7/15/2019 8:00,CauGiay,78.19,43.74,18.57,4.88,26.01,917.4,0.67,4.5,31,60.6,0.6,0,147,998.3,297.9
20049,7/15/2019 9:00,CauGiay,70.87,34.87,34.48,8,46.7,1427.4,0.96,8.84,31.9,56.1,0.9,0,199,998.2,672.2
20050,7/15/2019 10:00,CauGiay,71.76,41.58,35.79,8.7,49.11,985.2,1.09,16.74,33.3,52.8,0.7,0,161,998.2,879.6
20051,7/15/2019 11:00,CauGiay,65.2,41.33,28.59,3.73,34.3,611.1,0.77,16.92,33.5,54.1,1.1,0,193,998.1,864.6
20052,7/15/2019 12:00,CauGiay,76.69,39.78,32.18,1.93,35.12,977.3,0.53,29.98,34.5,50,1.2,0,90,997.8,486.6
20053,7/15/2019 13:00,CauGiay,68.74,40.74,20.27,0.65,21.26,1135.4,1.44,50.32,34.6,49.9,1.2,0,91,997.4,321.3
20054,7/15/2019 14:00,CauGiay,62.51,35.5,15.24,0.46,15.95,772.1,1.23,38.4,35.9,46.5,0.4,0,45,996.9,572.7
20055,7/15/2019 15:00,CauGiay,72.62,37.55,19.02,0.58,19.9,585.8,1.07,50.76,34.8,49.9,1.3,0,91,996.2,143.2
20056,7/15/2019 16:00,CauGiay,63.04,49.72,14.9,0.36,15.45,764.7,0.83,41.32,34.4,51.4,0.7,0,119,995.6,100.9
20057,7/15/2019 17:00,CauGiay,72.55,43.34,6.4,0.6,7.32,330,1.17,22.34,25.8,76.9,1.8,14.65,326,998.5,11.9
20058,7/15/2019 18:00,CauGiay,50.97,44.14,25.77,1.34,27.81,1531.9,0.83,7.22,26.1,79.5,1.5,0.18,112,997.7,9.4
20059,7/15/2019 19:00,CauGiay,51.86,32.63,29.28,1.39,31.4,2185.3,0.88,4.3,26.7,77.9,1.3,0,96,998,8.6
20060,7/15/2019 20:00,CauGiay,,,,,,,,,,,,,,,
20061,7/15/2019 21:00,CauGiay,41.14,27.77,42.55,1.36,44.64,2079.4,1.34,2.84,27.4,76.4,0.3,0,224,999.6,8.4
20062,7/15/2019 22:00,CauGiay,43.25,30.55,45,9.83,60.01,2296.3,0.96,0.86,27.9,74.7,0.1,0,215,999.9,8.2
20063,7/15/2019 23:00,CauGiay,53.61,28.54,43.36,12.88,63.03,1922.5,1.34,4.2,28.1,76,0.9,0,88,1000.4,8.6
20064,7/16/2019 0:00,CauGiay,48.77,30.45,24.75,0.58,25.61,910.8,1.09,3.2,28.1,69.3,1.4,0,98,1000.4,8.6
20065,7/16/2019 1:00,CauGiay,58.72,28.52,28.38,2.26,31.84,533.1,1.34,1.06,27.7,71.2,1,0,103,1000.3,7.9
20066,7/16/2019 2:00,CauGiay,55.4,26.5,23.74,1.15,25.48,716.5,1.36,2.5,27.4,73.3,1,0,24,999.4,7.8
20067,7/16/2019 3:00,CauGiay,82.84,39.87,19.75,0.61,20.69,753.3,2.64,0.28,27.5,73.2,0.7,0,62,999.2,7.7
20068,7/16/2019 4:00,CauGiay,101.94,60.92,18.39,0.6,19.31,541.5,2.38,1.32,27.4,75.4,0.7,0,59,999.6,7.7
20069,7/16/2019 5:00,CauGiay,110.95,64.29,18.74,0.55,19.58,430,1.92,0.97,27.5,74.7,0.1,0,266,999.7,7.9
20070,7/16/2019 6:00,CauGiay,127.76,81.52,21.58,3.45,26.85,758.4,2.19,0.62,28,74.4,0.5,0,5,999.6,32.9
20071,7/16/2019 7:00,CauGiay,124.17,73.26,25.08,8.48,38.05,958.3,1.74,2.08,27.9,76.8,0.9,0,338,1000.2,86
20072,7/16/2019 8:00,CauGiay,114.97,67.83,23.24,4.28,29.78,1547.8,1.36,4.98,28.3,73.9,1.1,0,68,1000.5,157.2
20073,7/16/2019 9:00,CauGiay,84.98,50.14,26.32,2.29,29.82,1922.6,1.66,12.96,29.2,71.8,0.8,0,92,1001,260.5
20074,7/16/2019 10:00,CauGiay,92.76,54.73,27.6,1.63,30.08,1887.2,2.4,34.94,30.8,66.5,0.7,0,91,1000.9,514
20075,7/16/2019 11:00,CauGiay,95.51,56.35,28.42,1.1,30.1,1632,2.03,37.18,30.4,68.6,1,0,148,1001.1,399.8
20076,7/16/2019 12:00,CauGiay,84.6,49.07,20.84,0.83,22.08,1074,1.74,41.6,32.4,60,0.7,0,156,1000.3,749.1
20077,7/16/2019 13:00,CauGiay,93.22,54.07,18.49,0.63,19.46,1304,1.87,48.62,33.3,57.4,1.1,0,166,999.6,738.7
20078,7/16/2019 14:00,CauGiay,74.26,43.07,11.08,0.5,11.86,1048.9,2.16,47.36,33.3,57.7,1,0,227,998.8,474
20079,7/16/2019 15:00,CauGiay,73.59,41.21,10.72,0.59,11.61,506,1.47,37.04,33.6,56.4,0.6,0,160,998.1,402
20080,7/16/2019 16:00,CauGiay,66.79,37.4,15.41,0.3,15.87,749.1,1.15,43.76,33.6,56.6,0.7,0,124,997.5,141.8
20081,7/16/2019 17:00,CauGiay,59.36,33.24,15.45,0.46,16.16,862.5,1.58,40.42,33.1,58.4,1.3,0,154,997.3,146.9
20082,7/16/2019 18:00,CauGiay,74.75,45.6,18.41,0.38,18.99,977.1,1.44,34.38,32.9,60.2,1.1,0,128,997.1,71.1
20083,7/16/2019 19:00,CauGiay,69.56,42.43,16.12,0.43,16.77,656.6,1.04,22.3,32,63.9,1.8,0,159,997.8,8.9
20084,7/16/2019 20:00,CauGiay,57.54,35.1,17.51,0.14,17.72,1257.7,1.9,19.28,31.8,65,1.5,0,158,998.5,7.4
20085,7/16/2019 21:00,CauGiay,75.84,48,21.35,0.2,21.66,1339.5,1.42,21.06,31.6,69,1,0,129,999.5,7.5
20086,7/16/2019 22:00,CauGiay,80.9,51.2,22.33,0.43,22.98,510.3,1.28,9.16,31,70.5,1.5,0,128,1000.2,7.6
20087,7/16/2019 23:00,CauGiay,56.99,36,16.64,0.2,16.94,327.4,1.01,10.66,30.7,72.4,1.6,0,145,1001,7.9
20088,7/17/2019 0:00,CauGiay,64.46,40.8,16.16,1.11,17.86,470.3,1.25,12.56,30.5,72,1.6,0,145,1000.2,7.5
20089,7/17/2019 1:00,CauGiay,62.98,39.8,14.4,0.13,14.59,441.5,1.01,11.94,30.3,73.3,1.3,0,155,999.7,7.5
20090,7/17/2019 2:00,CauGiay,62.13,39.3,16.71,0.4,17.32,338.1,1.25,5.46,29.7,76.4,1.4,0,141,999.2,7.6
20091,7/17/2019 3:00,CauGiay,64.03,40.5,14.19,0.5,14.96,692.8,1.87,8.58,29.4,77.9,1.1,0,156,998.9,7.4
20092,7/17/2019 4:00,CauGiay,85.62,54.1,17,0.29,17.44,550.5,1.76,9.8,29.3,79.3,0.6,0,111,998.7,7.5
20093,7/17/2019 5:00,CauGiay,64,40.5,12.13,0.09,12.26,311.3,1.31,7.3,29.2,80.4,1.1,0,107,999.1,7.5
20094,7/17/2019 6:00,CauGiay,68.59,43.4,17.04,0.91,18.41,467.8,1.07,5.3,29.3,80.2,1.4,0,152,999.7,37.3
20095,7/17/2019 7:00,CauGiay,68.66,43.12,16.18,2.11,19.41,466.9,1.5,10.14,29.7,78.1,1.3,0,143,1000,215.4
20096,7/17/2019 8:00,CauGiay,60.82,37.35,15.07,2.7,19.2,575.7,1.23,15.94,31.2,67,2.2,0,156,1000.4,489.8
20097,7/17/2019 9:00,CauGiay,40.32,32.56,22.96,5.6,31.52,521.7,1.12,11.2,32.6,59,2.2,0,130,1000.4,666.1
20098,7/17/2019 10:00,CauGiay,29.91,23.28,25.23,5.59,33.77,965.1,2.03,9.6,33.3,55.8,1.4,0,174,1000.4,386.1
20099,7/17/2019 11:00,CauGiay,42.59,27.4,10.05,0.93,11.46,762.5,1.47,40.44,33.6,54.6,2,0,130,999.9,445.7
20100,7/17/2019 12:00,CauGiay,60.74,21.55,8.69,0.41,9.34,347.7,1.17,24.16,34.7,51.3,0.7,0,169,999.2,734.1
20101,7/17/2019 13:00,CauGiay,56.94,28.66,6.19,0.49,6.93,318.8,1.15,32.56,35.5,49.5,1,0,240,998,762.1
20102,7/17/2019 14:00,CauGiay,59.87,34.37,5.86,0.43,6.51,462.5,1.5,38.72,35.5,48.9,1.8,0,151,997.7,509.2
20103,7/17/2019 15:00,CauGiay,50.22,34.31,8.02,0.41,8.65,250.1,1.25,35.58,35.4,48.8,1.5,0,115,997,468.3
20104,7/17/2019 16:00,CauGiay,49.63,24.37,6.9,0.39,7.49,231.8,1.12,34.98,35.5,47.6,2.1,0,149,996.4,336.1
20105,7/17/2019 17:00,CauGiay,44.38,32.81,8.02,0.51,8.81,822.2,1.52,25.54,34.8,53.1,2.8,0,155,996.3,212.8
20106,7/17/2019 18:00,CauGiay,48,29.5,8.61,0.46,9.34,942.3,1.55,54.86,34.1,56.6,2.1,0,149,996.2,61.7
20107,7/17/2019 19:00,CauGiay,,,,,,,,,,,,0,,,
20108,7/17/2019 20:00,CauGiay,85.06,35.21,10.05,0.43,10.72,503.8,1.11,10.88,31.8,67.9,2.9,0,150,997.4,7.9
20109,7/17/2019 21:00,CauGiay,86.49,56.45,11.46,0.2,11.77,477.2,1.9,8.6,31.3,71.1,2.5,0,151,997.8,7.8
20110,7/17/2019 22:00,CauGiay,77.16,19.55,14.86,1.04,16.45,289.4,2.54,7.78,30.9,72.6,2.8,0,142,998.4,7.7
20111,7/17/2019 23:00,CauGiay,54.07,37.85,31.59,1.69,34.17,459,2.48,0.24,30.9,72.8,2.7,0,152,998.7,7.6
20112,7/18/2019 0:00,CauGiay,,,,,,,,,,,,,,,
20113,7/18/2019 1:00,CauGiay,61.53,44.71,23.24,0.64,24.22,391.7,0.99,31.7,30.3,75.7,1.9,0,155,998.6,7.7
20114,7/18/2019 2:00,CauGiay,47.34,37.75,20.65,0.14,20.86,274,0.21,5.58,30.2,75.2,2,0,142,998.4,7.5
20115,7/18/2019 3:00,CauGiay,49.26,32.8,22.29,0.34,22.81,134.8,0.56,3.44,30.1,75.3,1.7,0,138,997.9,7.5
20116,7/18/2019 4:00,CauGiay,69.28,34.16,17.21,0.4,17.82,128.2,0.67,6.42,30,76.4,0.8,0,145,997.3,7.5
20117,7/18/2019 5:00,CauGiay,60.1,42.34,21.66,0.33,22.16,532.5,0.4,2.76,29.7,78.9,1,0,136,997.1,7.5
20118,7/18/2019 6:00,CauGiay,66.5,46.72,17.46,0.71,18.55,564.1,0.29,0.84,29.4,80.7,1,0,145,997.7,29.1
20119,7/18/2019 7:00,CauGiay,60.91,37.71,18.85,2.79,23.09,524.3,1.01,3.54,30,78.3,0.6,0,126,998.2,135.5
20120,7/18/2019 8:00,CauGiay,68.19,38.32,17.74,3.61,23.26,730.3,0.88,29.96,31.1,70.8,1.5,0,160,998.2,323.7
20121,7/18/2019 9:00,CauGiay,64.75,43.46,19.56,1.41,21.72,533,0.53,18.26,31.5,69.2,1.1,0,153,998.1,268.2
20122,7/18/2019 10:00,CauGiay,55.33,36.78,25.33,2.21,28.71,794.6,0.61,25.38,32.5,65.1,1.1,0,156,997.9,375.2
20123,7/18/2019 11:00,CauGiay,73.89,40.01,20.57,0.76,21.74,1090.7,1.09,41.98,33.3,62.5,0.8,0,40,997.5,399.8
20124,7/18/2019 12:00,CauGiay,93.08,53.07,15.41,0.56,16.27,694.6,0.83,47.98,34.7,57.3,0.4,0,6,996.8,732.3
20125,7/18/2019 13:00,CauGiay,89.69,48.16,10.33,0.65,11.35,280,0.69,42.52,35,54.5,0.9,0,301,995.9,426.9
20126,7/18/2019 14:00,CauGiay,94.14,64.57,8.48,0.3,8.94,207.9,0.61,43.42,35.3,52.7,1.1,0,69,995.3,613.3
20127,7/18/2019 15:00,CauGiay,84.76,45.77,8.17,0.43,8.84,64.1,0.59,34.18,35.8,51.2,1.7,0,314,994.9,442.9
20128,7/18/2019 16:00,CauGiay,77.82,42.02,13.71,0.66,14.73,232.3,0.64,36.9,36.1,51.1,0.8,0,156,994.8,260.1
20129,7/18/2019 17:00,CauGiay,70.08,37.84,16.41,0.38,17,765.5,0.93,52.14,35.2,55.5,1.3,0,162,994.7,213.5
20130,7/18/2019 18:00,CauGiay,92.04,49.7,19.69,0.16,19.96,1405.7,1.5,51.22,34.7,57.3,1.3,0,150,994.9,61
20131,7/18/2019 19:00,CauGiay,91.83,49.59,13.27,0.21,13.6,551,0.83,41.54,34,60.1,1.6,0,149,995.8,9.1
